State,Year,Month,Avg_Temperature_Celsius
Missouri,1935,8,10.431661165890063
Missouri,1935,9,0.6041487756749699
Missouri,1935,10,6.39276557431452
Missouri,1935,11,27.224080980493845
Missouri,1935,12,1.0980466544301528
Missouri,1936,1,24.579758214658106
Missouri,1936,2,-4.105437544181656
Missouri,1936,3,-7.795064269119489
Missouri,1936,4,32.363311582405885
Missouri,1936,5,13.816968185435773
Missouri,1936,6,-5.217396204238588
Missouri,1936,7,9.464300039863435
Missouri,1936,8,-5.43153186113766
Missouri,1936,9,31.264479332748756
Missouri,1936,10,-3.4453412333079028
Missouri,1936,11,29.727217569903615
Missouri,1936,12,-7.048638537754542
Missouri,1937,1,20.926124096268552
Missouri,1937,2,23.293018193775744
Missouri,1937,3,30.706558168885152
Missouri,1937,4,33.882875756301274
Missouri,1937,5,6.629244767135038
Missouri,1937,6,8.28457402490059
Missouri,1937,7,5.697412555129436
Missouri,1937,8,7.137178055496381
Missouri,1937,9,-0.06598563451850481
Missouri,1937,10,12.243907179169561
Missouri,1937,11,-7.919119080760258
Missouri,1937,12,-0.5686112553735168
Missouri,1938,1,33.70509970141126
Missouri,1938,2,12.31078348277195
Missouri,1938,3,5.844487578439823
Missouri,1938,4,2.9441381692640274
Missouri,1938,5,-8.40318657377426
Missouri,1938,6,27.792735767888132
Missouri,1938,7,-1.65900050299817
Missouri,1938,8,-4.120979543700815
Missouri,1938,9,34.93157663150208
Missouri,1938,10,30.559639115471633
Missouri,1938,11,-1.3919225134807807
Missouri,1938,12,25.231519295393
Missouri,1939,1,0.06513627421688639
Missouri,1939,2,-1.1570038547205392
Missouri,1939,3,-1.5740587948875238
Missouri,1939,4,-9.69856933112553
Missouri,1939,5,12.777839768215273
Missouri,1939,6,-4.509093708643864
Missouri,1939,7,24.474061824416836
Missouri,1939,8,-4.48603975251168
Missouri,1939,9,3.554158840333102
Missouri,1939,10,8.927417056849773
Missouri,1939,11,22.889448075920804
Missouri,1939,12,29.734458808336967
Missouri,1940,1,28.455040004957603
Missouri,1940,2,18.336878235117677
Missouri,1940,3,17.238490460088514
Missouri,1940,4,25.58743124268927
Missouri,1940,5,21.22188964962292
Missouri,1940,6,29.764100201819573
Missouri,1940,7,4.768274511842643
Missouri,1940,8,-5.8312964146674275
Missouri,1940,9,18.53546262537725
Missouri,1940,10,32.78252894698407
Missouri,1940,11,27.286112823440874
Missouri,1940,12,3.8937672659914053
Missouri,1941,1,22.642547166753353
Missouri,1941,2,6.797384747643363
Missouri,1941,3,12.325628977939914
Missouri,1941,4,30.6234826843448
Missouri,1941,5,34.13419364840218
Missouri,1941,6,24.737938930733883
Missouri,1941,7,12.61372879125613
Missouri,1941,8,8.451488672945509
Missouri,1941,9,-5.339187283564197
Missouri,1941,10,5.620449098856744
Missouri,1941,11,19.54271618620423
Missouri,1941,12,-7.139068290640455
Missouri,1942,1,2.5402226179861085
Missouri,1942,2,9.80502141504321
Missouri,1942,3,29.550792733584956
Missouri,1942,4,8.447397856294732
Missouri,1942,5,21.648755742536355
Missouri,1942,6,9.192252441502244
Missouri,1942,7,29.25988493471263
Missouri,1942,8,23.490260296984772
Missouri,1942,9,-5.16903327429539
Missouri,1942,10,17.437255172992224
Missouri,1942,11,-5.065696424072849
Missouri,1942,12,7.2652716864903155
Missouri,1943,1,-7.442004932722004
Missouri,1943,2,2.6556125960104406
Missouri,1943,3,26.261767710644662
Missouri,1943,4,14.365434578287573
Missouri,1943,5,29.687741944311902
Missouri,1943,6,25.82935811433437
Missouri,1943,7,20.968083270435
Missouri,1943,8,32.645330970555634
Missouri,1943,9,33.08561773888103
Missouri,1943,10,19.218634494767702
Missouri,1943,11,-7.007410213626729
Missouri,1943,12,-5.680655397861009
Missouri,1944,1,20.556773377205893
Missouri,1944,2,-4.094256463771627
Missouri,1944,3,13.281440973243072
Missouri,1944,4,4.576157375759731
Missouri,1944,5,17.943796692021426
Missouri,1944,6,28.89667664490554
Missouri,1944,7,6.8914935208457635
Missouri,1944,8,-5.249595240091477
Missouri,1944,9,-4.138939698983183
Missouri,1944,10,17.272889733050718
Missouri,1944,11,-1.5788604079412618
Missouri,1944,12,33.595354487063574
Missouri,1945,1,10.100647439653308
Missouri,1945,2,-1.0163566588631543
Missouri,1945,3,-2.4289264612697554
Missouri,1945,4,23.964233935016615
Missouri,1945,5,9.165525261910812
Missouri,1945,6,31.52149249139697
Missouri,1945,7,2.66220270420947
Missouri,1945,8,5.97916628664281
Missouri,1945,9,9.339336251642202
Missouri,1945,10,0.6114315281806846
Missouri,1945,11,14.689087597780066
Missouri,1945,12,12.981613552780736
Missouri,1946,1,7.842349614502904
Missouri,1946,2,27.74979288458144
Missouri,1946,3,23.040565725004825
Missouri,1946,4,-9.798570538299241
Missouri,1946,5,15.34878628034873
Missouri,1946,6,20.823695964990925
Missouri,1946,7,16.872944759493222
Missouri,1946,8,5.930001912525208
Missouri,1946,9,23.497792616818593
Missouri,1946,10,14.456665493033938
Missouri,1946,11,26.959208450644574
Missouri,1946,12,34.42901287134576
Missouri,1947,1,19.097353033427066
Missouri,1947,2,33.10876151822414
Missouri,1947,3,-1.5738188274544438
Missouri,1947,4,6.2640076797146484
Missouri,1947,5,4.362271430295678
Missouri,1947,6,9.773300240862905
Missouri,1947,7,13.867881590775237
Missouri,1947,8,32.61733825000958
Missouri,1947,9,-4.376894928183425
Missouri,1947,10,7.822622439106816
Missouri,1947,11,12.837744370246117
Missouri,1947,12,19.504926957673792
Missouri,1948,1,4.516282170978281
Missouri,1948,2,-3.426425957123876
Missouri,1948,3,20.070931421251103
Missouri,1948,4,15.818890951577284
Missouri,1948,5,-4.983485241464146
Missouri,1948,6,-0.16125512792394403
Missouri,1948,7,4.495365624334784
Missouri,1948,8,18.875394814810868
Missouri,1948,9,6.376752420294917
Missouri,1948,10,-4.039576151215878
Missouri,1948,11,24.437094652929297
Missouri,1948,12,32.19744313972066
Missouri,1949,1,33.684607730514806
Missouri,1949,2,26.554646360043776
Missouri,1949,3,29.53467194469207
Missouri,1949,4,18.267032578483462
Missouri,1949,5,16.375665186621323
Missouri,1949,6,20.591680899555705
Missouri,1949,7,1.575494005609146
Missouri,1949,8,22.857139623927004
Missouri,1949,9,12.796443712492348
Missouri,1949,10,10.167465716206816
Missouri,1949,11,-2.1563293689997556
Missouri,1949,12,21.668655960174007
Missouri,1950,1,11.03352980725306
Missouri,1950,2,9.440459150020082
Missouri,1950,3,-1.823056628022858
Missouri,1950,4,5.8878480134794255
Missouri,1950,5,-1.7823614963424141
Missouri,1950,6,-4.9199173372912455
Missouri,1950,7,-9.742175139821784
Missouri,1950,8,27.26502110953303
Missouri,1950,9,10.234648947920515
Missouri,1950,10,10.321372100291807
Missouri,1950,11,3.0594026477617025
Missouri,1950,12,-4.2285975191780025
Missouri,1951,1,5.80843823874034
Missouri,1951,2,26.174118727826134
Missouri,1951,3,17.481177215320905
Missouri,1951,4,13.177094162741117
Missouri,1951,5,21.023385691337324
Missouri,1951,6,-3.9849940263910755
Missouri,1951,7,-6.481551820851706
Missouri,1951,8,-4.197809320625355
Missouri,1951,9,15.690579220417415
Missouri,1951,10,-1.4721356822888811
Missouri,1951,11,7.4862155463640185
Missouri,1951,12,3.8515814452078487
Missouri,1952,1,1.2900296540339458
Missouri,1952,2,23.12197068781291
Missouri,1952,3,-0.6866585580674567
Missouri,1952,4,0.12180414762815417
Missouri,1952,5,21.911432893793208
Missouri,1952,6,5.078430345019983
Missouri,1952,7,-9.808043887781675
Missouri,1952,8,-4.325028372863386
Missouri,1952,9,15.200416249098655
Missouri,1952,10,25.0595190100032
Missouri,1952,11,7.444655559084833
Missouri,1952,12,10.12477631995517
Missouri,1953,1,9.668948514985022
Missouri,1953,2,20.14316211281281
Missouri,1953,3,19.17806542139528
Missouri,1953,4,23.37797240397719
Missouri,1953,5,-1.647792626096182
Missouri,1953,6,3.589393404788966
Missouri,1953,7,-5.291013359259125
Missouri,1953,8,29.00902982991483
Missouri,1953,9,-9.403586731580946
Missouri,1953,10,-5.42666502091071
Missouri,1953,11,-6.252923386278706
Missouri,1953,12,1.9881331920423548
Missouri,1954,1,-7.145935369128363
Missouri,1954,2,4.827328638882429
Missouri,1954,3,-8.417395998318817
Missouri,1954,4,1.19833400975231
Missouri,1954,5,19.835285806093736
Missouri,1954,6,28.251589821036525
Missouri,1954,7,2.4637319301794136
Missouri,1954,8,27.131821069203582
Missouri,1954,9,-7.528588793160045
Missouri,1954,10,27.21424327393531
Missouri,1954,11,-3.0663433830027147
Missouri,1954,12,-7.3606644929183105
Missouri,1955,1,24.800184306098352
Missouri,1955,2,14.774708923734615
Missouri,1955,3,-5.021046651707932
Missouri,1955,4,-4.341430589940845
Missouri,1955,5,17.885403594789047
Missouri,1955,6,25.568815278001402
Missouri,1955,7,34.588015925370655
Missouri,1955,8,-3.602932114829633
Missouri,1955,9,-4.4045482475983295
Missouri,1955,10,28.889358532754045
Missouri,1955,11,-4.344896427787192
Missouri,1955,12,-6.2206854023374625
Missouri,1956,1,16.92600134294357
Missouri,1956,2,8.615764123372486
Missouri,1956,3,23.57041370236709
Missouri,1956,4,16.1609201068679
Missouri,1956,5,-7.042845345829388
Missouri,1956,6,8.545360373579392
Missouri,1956,7,9.94413114848388
Missouri,1956,8,9.234762728962686
Missouri,1956,9,26.661415134045008
Missouri,1956,10,12.720884194380407
Missouri,1956,11,13.720749268480468
Missouri,1956,12,22.924865838083363
Missouri,1957,1,23.69290077039159
Missouri,1957,2,26.63308742739659
Missouri,1957,3,16.251804917485032
Missouri,1957,4,-1.5006683154079852
Missouri,1957,5,9.449223130954216
Missouri,1957,6,-1.6586121770083668
Missouri,1957,7,22.972536001905418
Missouri,1957,8,11.25573508002255
Missouri,1957,9,-9.304330279647129
Missouri,1957,10,29.57499302802296
Missouri,1957,11,10.063361166671985
Missouri,1957,12,24.98588670142297
Missouri,1958,1,21.603249957633125
Missouri,1958,2,6.169219380589812
Missouri,1958,3,30.094394063891087
Missouri,1958,4,27.198367363550084
Missouri,1958,5,15.831875116921157
Missouri,1958,6,11.146844307058267
Missouri,1958,7,32.715477192320634
Missouri,1958,8,-0.37978979314587846
Missouri,1958,9,-1.0161396701463161
Missouri,1958,10,10.158344460608916
Missouri,1958,11,4.333271461045737
Missouri,1958,12,23.72631035583065
Missouri,1959,1,32.59533004966051
Missouri,1959,2,5.637175448359818
Missouri,1959,3,10.445228699947172
Missouri,1959,4,5.269162343004719
Missouri,1959,5,9.291000445499709
Missouri,1959,6,-2.267012203398121
Missouri,1959,7,-7.240500655895586
Missouri,1959,8,0.22282440336413423
Missouri,1959,9,30.921988785484558
Missouri,1959,10,5.248798260536999
Missouri,1959,11,0.38883222897658065
Missouri,1959,12,5.851463554916233
Missouri,1960,1,18.247658544660457
Missouri,1960,2,2.4262686142864585
Missouri,1960,3,14.931985133522875
Missouri,1960,4,-7.165404062779423
Missouri,1960,5,-1.9822648127094755
Missouri,1960,6,-7.977996764054486
Missouri,1960,7,3.9572424682855623
Missouri,1960,8,6.534030087022494
Missouri,1960,9,16.541895971414256
Missouri,1960,10,19.91177500803083
Missouri,1960,11,27.601053065849975
Missouri,1960,12,0.2588779041133673
Missouri,1961,1,22.83853758058551
Missouri,1961,2,4.940452854037687
Missouri,1961,3,12.433858660691879
Missouri,1961,4,33.96053928113039
Missouri,1961,5,14.1603532788208
Missouri,1961,6,5.07558351631517
Missouri,1961,7,19.98108986031432
Missouri,1961,8,16.5243410164136
Missouri,1961,9,-1.7894045331366737
Missouri,1961,10,33.61221765810034
Missouri,1961,11,33.71965986602795
Missouri,1961,12,16.301123819077752
Missouri,1962,1,14.968358846856187
Missouri,1962,2,-0.46427298242141113
Missouri,1962,3,29.518686576664408
Missouri,1962,4,12.759717946391834
Missouri,1962,5,29.09038281665805
Missouri,1962,6,30.228213564264138
Missouri,1962,7,29.17505234114885
Missouri,1962,8,29.14331431093364
Missouri,1962,9,10.575240871227262
Missouri,1962,10,30.414310354188054
Missouri,1962,11,28.430657724811326
Missouri,1962,12,-2.1476672559727774
Missouri,1963,1,32.34174804508647
Missouri,1963,2,19.37029454595094
Missouri,1963,3,32.38060576950337
Missouri,1963,4,8.809799466880708
Missouri,1963,5,31.801272950989258
Missouri,1963,6,0.9458180204720907
Missouri,1963,7,24.078618113132777
Missouri,1963,8,7.730700307608529
Missouri,1963,9,6.932890866294599
Missouri,1963,10,-4.610552193038615
Missouri,1963,11,19.903052331229016
Missouri,1963,12,-6.928653088327977
Missouri,1964,1,-3.0070092928901335
Missouri,1964,2,27.662513684859512
Missouri,1964,3,20.77821924892611
Missouri,1964,4,13.074275721383323
Missouri,1964,5,-2.0139131317386063
Missouri,1964,6,22.144813874702038
Missouri,1964,7,19.55168905030916
Missouri,1964,8,32.32161950718983
Missouri,1964,9,29.563035195607803
Missouri,1964,10,31.526297320521415
Missouri,1964,11,18.56565961949844
Missouri,1964,12,-7.443352892061288
Missouri,1965,1,31.940231682339686
Missouri,1965,2,23.9877045657244
Missouri,1965,3,-1.8911018337110068
Missouri,1965,4,8.80684333431051
Missouri,1965,5,21.666834179309248
Missouri,1965,6,7.032901123139798
Missouri,1965,7,31.502311450951247
Missouri,1965,8,6.743196645741534
Missouri,1965,9,21.654906232346253
Missouri,1965,10,0.4634869840186351
Missouri,1965,11,-9.158336259694433
Missouri,1965,12,5.1854530314742036
Missouri,1966,1,-8.936433549081954
Missouri,1966,2,31.966095508485616
Missouri,1966,3,4.8796879326079825
Missouri,1966,4,9.50704284998109
Missouri,1966,5,18.873906628127482
Missouri,1966,6,13.079892969057848
Missouri,1966,7,22.216503502897595
Missouri,1966,8,-3.750475095302436
Missouri,1966,9,0.43631227648146087
Missouri,1966,10,34.102769162715276
Missouri,1966,11,1.3663764009848514
Missouri,1966,12,25.50047016102512
Missouri,1967,1,-9.864601525984371
Missouri,1967,2,13.896367071475659
Missouri,1967,3,10.935167854117399
Missouri,1967,4,-9.345360322587059
Missouri,1967,5,6.096002551277522
Missouri,1967,6,8.947142448202982
Missouri,1967,7,15.148766037886944
Missouri,1967,8,-6.78526798807073
Missouri,1967,9,21.352395319789338
Missouri,1967,10,-4.401243367296516
Missouri,1967,11,-6.012713422421102
Missouri,1967,12,29.824008917943694
Missouri,1968,1,25.036695430964052
Missouri,1968,2,-2.4813388232395326
Missouri,1968,3,13.264793591956838
Missouri,1968,4,33.04838620483725
Missouri,1968,5,32.35281464824411
Missouri,1968,6,-5.256434795284098
Missouri,1968,7,7.896218160470362
Missouri,1968,8,12.726441586524707
Missouri,1968,9,-5.040670522271242
Missouri,1968,10,-5.323526022068059
Missouri,1968,11,32.23750573232037
Missouri,1968,12,-0.4534145715459026
Missouri,1969,1,-4.157375110825542
Missouri,1969,2,14.933805117947529
Missouri,1969,3,8.032557103139233
Missouri,1969,4,6.0427265757358235
Missouri,1969,5,27.645365602127114
Missouri,1969,6,14.306431475955122
Missouri,1969,7,-6.450762380316552
Missouri,1969,8,-0.47846985565908007
Missouri,1969,9,-9.86707442001931
Missouri,1969,10,21.982963984712146
Missouri,1969,11,-9.71051758167895
Missouri,1969,12,10.462390866751022
Missouri,1970,1,20.725837010186968
Missouri,1970,2,-1.0525992045958237
Missouri,1970,3,25.02715605795435
Missouri,1970,4,3.7148043716842096
Missouri,1970,5,27.784358862585627
Missouri,1970,6,10.217093092405221
Missouri,1970,7,30.130016853778187
Missouri,1970,8,11.200391553930427
Missouri,1970,9,32.689570606937366
Missouri,1970,10,-6.309321059553863
Missouri,1970,11,19.207363772876946
Missouri,1970,12,-2.150623594093415
Missouri,1971,1,6.640012362205727
Missouri,1971,2,2.424724382959859
Missouri,1971,3,-0.09899552277467905
Missouri,1971,4,29.945395215289174
Missouri,1971,5,-7.234696057751258
Missouri,1971,6,9.816973598249202
Missouri,1971,7,33.24516330365231
Missouri,1971,8,-7.665492151766996
Missouri,1971,9,-0.28188044611103
Missouri,1971,10,14.091301879206018
Missouri,1971,11,-1.8175954929100318
Missouri,1971,12,7.523842263942299
Missouri,1972,1,14.977789811462475
Missouri,1972,2,9.734916077684616
Missouri,1972,3,-6.06655890448463
Missouri,1972,4,-0.7831137136945401
Missouri,1972,5,30.81466205190614
Missouri,1972,6,-0.5979420501009276
Missouri,1972,7,5.063065822685772
Missouri,1972,8,-5.745271211329836
Missouri,1972,9,22.40672625684376
Missouri,1972,10,33.57810058113301
Missouri,1972,11,6.796413017883555
Missouri,1972,12,32.46792641807415
Missouri,1973,1,3.693010643205948
Missouri,1973,2,-2.18501586242425
Missouri,1973,3,25.577612441554642
Missouri,1973,4,5.726152685928023
Missouri,1973,5,26.23654897890264
Missouri,1973,6,14.274432676546756
Missouri,1973,7,11.92092669054302
Missouri,1973,8,34.71368423109545
Missouri,1973,9,22.63662313657104
Missouri,1973,10,21.737158496049506
Missouri,1973,11,21.04459215749268
Missouri,1973,12,19.464558314884233
Missouri,1974,1,11.457919383552046
Missouri,1974,2,31.95845661318836
Missouri,1974,3,-6.811778857181871
Missouri,1974,4,23.02253460045233
Missouri,1974,5,21.892234963522466
Missouri,1974,6,25.43871933061257
Missouri,1974,7,30.104733913204164
Missouri,1974,8,14.676159150129852
Missouri,1974,9,30.00293183534251
Missouri,1974,10,25.987044784264242
Missouri,1974,11,1.1298588005327996
Missouri,1974,12,3.257492445172728
Missouri,1975,1,1.0602932706187946
Missouri,1975,2,32.8779415507135
Missouri,1975,3,20.22735127770054
Missouri,1975,4,10.096506884615636
Missouri,1975,5,26.173794101400574
Missouri,1975,6,19.54514438032384
Missouri,1975,7,23.56123131812621
Missouri,1975,8,11.787591493176617
Missouri,1975,9,-4.446316838215495
Missouri,1975,10,-8.95704101616094
Missouri,1975,11,26.158282646975515
Missouri,1975,12,-9.98651043788288
Missouri,1976,1,2.931775106217806
Missouri,1976,2,13.847925934763296
Missouri,1976,3,4.850678640095943
Missouri,1976,4,16.604867850315046
Missouri,1976,5,19.008505713696888
Missouri,1976,6,14.533808278610017
Missouri,1976,7,-3.653496768991614
Missouri,1976,8,-3.3602867139831503
Missouri,1976,9,26.77178228765289
Missouri,1976,10,29.38991393279572
Missouri,1976,11,23.211583843713335
Missouri,1976,12,-8.77882021557214
Missouri,1977,1,19.536277303187635
Missouri,1977,2,2.9759977320250393
Missouri,1977,3,-9.231749291988363
Missouri,1977,4,26.274059091955223
Missouri,1977,5,-1.6796088918368088
Missouri,1977,6,33.4203860900638
Missouri,1977,7,-7.042463273193098
Missouri,1977,8,26.66850494659147
Missouri,1977,9,2.083073551662027
Missouri,1977,10,25.390149534689385
Missouri,1977,11,-3.508426779528003
Missouri,1977,12,13.523854388747374
Missouri,1978,1,9.845220856689913
Missouri,1978,2,7.396169595545164
Missouri,1978,3,20.91594771878038
Missouri,1978,4,34.595787998700786
Missouri,1978,5,5.491584343139632
Missouri,1978,6,-6.1564431369279795
Missouri,1978,7,27.94891783679995
Missouri,1978,8,-6.24354672058052
Missouri,1978,9,29.186558325714557
Missouri,1978,10,-9.837212509406664
Missouri,1978,11,15.041742039418931
Missouri,1978,12,19.959057677290037
Missouri,1979,1,21.48379984754994
Missouri,1979,2,3.1851468460649848
Missouri,1979,3,21.055306118120143
Missouri,1979,4,-0.7507287457418297
Missouri,1979,5,21.890695703427717
Missouri,1979,6,10.553237999079652
Missouri,1979,7,-8.64554392486996
Missouri,1979,8,19.455918621352097
Missouri,1979,9,22.928893698981007
Missouri,1979,10,3.8297279986666943
Missouri,1979,11,3.6961029819764786
Missouri,1979,12,26.31003258939252
Missouri,1980,1,-0.061346267199304805
Missouri,1980,2,1.1521423203889967
Missouri,1980,3,34.2417304321933
Missouri,1980,4,1.6328535758679266
Missouri,1980,5,12.70718401887342
Missouri,1980,6,12.36467537432273
Missouri,1980,7,6.79540612304239
Missouri,1980,8,31.84559203116053
Missouri,1980,9,-8.644974535071386
Missouri,1980,10,2.261778043926199
Missouri,1980,11,12.906237181706551
Missouri,1980,12,-0.41376373534085786
Missouri,1981,1,16.08781757294278
Missouri,1981,2,-3.303937466697332
Missouri,1981,3,24.863812086000536
Missouri,1981,4,29.468254573573738
Missouri,1981,5,15.12114407096768
Missouri,1981,6,6.034855429815607
Missouri,1981,7,17.98283522464598
Missouri,1981,8,8.414346039333214
Missouri,1981,9,11.327741732200888
Missouri,1981,10,-0.17134505122466415
Missouri,1981,11,2.9266714952792796
Missouri,1981,12,11.581439192587371
Missouri,1982,1,30.831196499704795
Missouri,1982,2,-0.28145971614792664
Missouri,1982,3,12.55315928922533
Missouri,1982,4,-4.271775154934259
Missouri,1982,5,5.9721745118748455
Missouri,1982,6,24.426522770007473
Missouri,1982,7,-1.5351086120722552
Missouri,1982,8,-0.14469686174991914
Missouri,1982,9,-0.0218903672588997
Missouri,1982,10,7.335230692811201
Missouri,1982,11,24.667406776408512
Missouri,1982,12,12.214928699274338
Missouri,1983,1,-8.00480412227481
Missouri,1983,2,12.006436638820546
Missouri,1983,3,9.874472657535524
Missouri,1983,4,10.583272033282707
Missouri,1983,5,24.941569921984332
Missouri,1983,6,-8.519454391259439
Missouri,1983,7,3.5752616210014914
Missouri,1983,8,12.673357920542912
Missouri,1983,9,17.353667351846067
Missouri,1983,10,30.77350054301578
Missouri,1983,11,25.278181461855063
Missouri,1983,12,1.6523788889836535
Missouri,1984,1,27.763248490830648
Missouri,1984,2,22.70794611373978
Missouri,1984,3,33.69265942566484
Missouri,1984,4,7.217693772666681
Missouri,1984,5,17.81741025274508
Missouri,1984,6,15.449388904240173
Missouri,1984,7,29.885265351007504
Missouri,1984,8,13.100431397425812
Missouri,1984,9,34.36423293937701
Missouri,1984,10,18.71909232273916
Missouri,1984,11,27.114287234396357
Missouri,1984,12,-2.8110851737658855
Missouri,1985,1,5.2797699680564545
Missouri,1985,2,12.15659119760069
Missouri,1985,3,28.594726142621674
Missouri,1985,4,4.948697296970206
Missouri,1985,5,-8.698312197009173
Missouri,1985,6,4.77776179591387
Missouri,1985,7,22.285048875146728
Missouri,1985,8,-2.3073897520005398
Missouri,1985,9,16.31356066249323
Missouri,1985,10,31.098573897651562
Missouri,1985,11,7.116345367213409
Missouri,1985,12,17.992084900643714
Missouri,1986,1,21.784620950606048
Missouri,1986,2,9.386067303258258
Missouri,1986,3,-8.602979108971804
Missouri,1986,4,19.301377236742905
Missouri,1986,5,-4.817289772045282
Missouri,1986,6,23.78814217507329
Missouri,1986,7,-0.05533199911653952
Missouri,1986,8,20.577052011500793
Missouri,1986,9,12.287695763539976
Missouri,1986,10,22.981669450412078
Missouri,1986,11,18.92451111415913
Missouri,1986,12,3.1645909594891624
Missouri,1987,1,6.066452743631277
Missouri,1987,2,-7.131971282852156
Missouri,1987,3,25.989425675383565
Missouri,1987,4,8.97610461466332
Missouri,1987,5,-4.32449386501934
Missouri,1987,6,14.644653581924594
Missouri,1987,7,9.425939208269732
Missouri,1987,8,28.08942340322244
Missouri,1987,9,16.80634501438073
Missouri,1987,10,-3.510200798185707
Missouri,1987,11,5.179912248584303
Missouri,1987,12,-0.44499771214192485
Missouri,1988,1,-4.318065264185922
Missouri,1988,2,17.5418662518927
Missouri,1988,3,-2.64262535686444
Missouri,1988,4,12.642415229244424
Missouri,1988,5,0.4012727997788694
Missouri,1988,6,17.347198818485396
Missouri,1988,7,-7.499666034447536
Missouri,1988,8,22.34720132161995
Missouri,1988,9,8.624760027812464
Missouri,1988,10,1.2073606641034456
Missouri,1988,11,19.205552908083035
Missouri,1988,12,31.73877676877988
Missouri,1989,1,31.62408777180554
Missouri,1989,2,11.974400466558496
Missouri,1989,3,24.284055982042737
Missouri,1989,4,31.57376731193729
Missouri,1989,5,-1.9949295410761696
Missouri,1989,6,23.176858871787125
Missouri,1989,7,3.8303501825052138
Missouri,1989,8,34.84171727835711
Missouri,1989,9,-4.238210557107706
Missouri,1989,10,16.235837766863895
Missouri,1989,11,-2.1135977542492483
Missouri,1989,12,-7.527898661517591
Missouri,1990,1,10.405462966776685
Missouri,1990,2,3.688884076763131
Missouri,1990,3,29.134671439153728
Missouri,1990,4,27.291043976570663
Missouri,1990,5,13.724521718461606
Missouri,1990,6,-7.317647606402014
Missouri,1990,7,-5.744055481640418
Missouri,1990,8,18.045440132599747
Missouri,1990,9,-6.302976776461923
Missouri,1990,10,23.844842637781483
Missouri,1990,11,16.709765886578182
Missouri,1990,12,24.00722334961432
Missouri,1991,1,-6.272914002121421
Missouri,1991,2,15.010558437364356
Missouri,1991,3,7.2745511400198595
Missouri,1991,4,25.828313794177774
Missouri,1991,5,19.287752695941794
Missouri,1991,6,-1.5290610141361345
Missouri,1991,7,16.74058461946338
Missouri,1991,8,17.961592391770143
Missouri,1991,9,-4.74318290937318
Missouri,1991,10,24.805411065802993
Missouri,1991,11,18.52339908167643
Missouri,1991,12,3.0769879054138016
Missouri,1992,1,-1.7818549069411524
Missouri,1992,2,34.987540897059425
Missouri,1992,3,13.606399175425551
Missouri,1992,4,3.1602285132456736
Missouri,1992,5,-3.829319405668869
Missouri,1992,6,25.63791158258595
Missouri,1992,7,23.022860244040714
Missouri,1992,8,24.76207083894368
Missouri,1992,9,14.260318042521433
Missouri,1992,10,-5.001446945640612
Missouri,1992,11,14.289949144262579
Missouri,1992,12,-5.358774446711186
Missouri,1993,1,-6.591499651147325
Missouri,1993,2,31.488878821503796
Missouri,1993,3,23.269579053622337
Missouri,1993,4,13.111450508040477
Missouri,1993,5,9.48800543221665
Missouri,1993,6,10.398534391253872
Missouri,1993,7,17.902159981871392
Missouri,1993,8,19.064242239628523
Missouri,1993,9,25.478315934370727
Missouri,1993,10,21.217031365785516
Missouri,1993,11,28.606024773006638
Missouri,1993,12,-5.114085337415619
Missouri,1994,1,21.24414270423719
Missouri,1994,2,33.297998534677056
Missouri,1994,3,1.8027710859061852
Missouri,1994,4,3.880146786918054
Missouri,1994,5,20.38990847087738
Missouri,1994,6,6.417959050890545
Missouri,1994,7,14.723858621208862
Missouri,1994,8,28.903770807903925
Missouri,1994,9,-7.986609879950677
Missouri,1994,10,23.9514212913937
Missouri,1994,11,26.896098830168185
Missouri,1994,12,17.235776804019263
Missouri,1995,1,26.809697063558694
Missouri,1995,2,19.090520084064597
Missouri,1995,3,34.85690161333378
Missouri,1995,4,25.474841285070475
Missouri,1995,5,22.382005071568052
Missouri,1995,6,22.492270095902747
Missouri,1995,7,15.328154303594378
Missouri,1995,8,1.7192316275173756
Missouri,1995,9,33.89127707360964
Missouri,1995,10,11.409880452944464
Missouri,1995,11,-5.444232958836445
Missouri,1995,12,32.98037422841079
Missouri,1996,1,4.105283022731964
Missouri,1996,2,-9.672902794505003
Missouri,1996,3,6.828532598450224
Missouri,1996,4,11.898834567774266
Missouri,1996,5,1.9417590314916708
Missouri,1996,6,29.494537004325664
Missouri,1996,7,25.794111692469883
Missouri,1996,8,32.39300577775414
Missouri,1996,9,2.637924248638722
Missouri,1996,10,33.01534576239402
Missouri,1996,11,34.83905971805865
Missouri,1996,12,19.54016544018443
Missouri,1997,1,-6.606546775307134
Missouri,1997,2,28.231469176118487
Missouri,1997,3,9.440226765582878
Missouri,1997,4,28.400845081739597
Missouri,1997,5,6.342707111903316
Missouri,1997,6,17.178945951726067
Missouri,1997,7,-9.087018208566594
Missouri,1997,8,25.07728364286237
Missouri,1997,9,-1.756420205873626
Missouri,1997,10,23.331069195451164
Missouri,1997,11,17.606960219716072
Missouri,1997,12,29.367230919775643
Missouri,1998,1,9.118307612385081
Missouri,1998,2,12.195363002739452
Missouri,1998,3,9.431016409798747
Missouri,1998,4,9.996285553352806
Missouri,1998,5,0.241696422398455
Missouri,1998,6,15.54597820018229
Missouri,1998,7,-1.4162140564326684
Missouri,1998,8,16.10252141310267
Missouri,1998,9,-2.8534198449601638
Missouri,1998,10,9.609231994943041
